timestamp,is_dst_duplicate,zone,load_mw
2020-01-03 00:00:00,False,COAST,9657.309578
2020-01-03 00:00:00,False,EAST,1162.518329
2020-01-03 00:00:00,False,ERCOT,35828.325077
2020-01-03 00:00:00,False,FWEST,3757.792887
2020-01-03 00:00:00,False,NCENT,10962.877398
2020-01-03 00:00:00,False,NORTH,715.129325
2020-01-03 00:00:00,False,SCENT,5653.136107
2020-01-03 00:00:00,False,SOUTH,2785.924724
2020-01-03 00:00:00,False,WEST,1133.636729
2020-01-03 01:00:00,False,COAST,9267.79721
2020-01-03 01:00:00,False,EAST,1112.142638
2020-01-03 01:00:00,False,ERCOT,34564.613561
2020-01-03 01:00:00,False,FWEST,3730.618825
2020-01-03 01:00:00,False,NCENT,10553.440567
2020-01-03 01:00:00,False,NORTH,703.44216
2020-01-03 01:00:00,False,SCENT,5443.954076
2020-01-03 01:00:00,False,SOUTH,2636.285519
2020-01-03 01:00:00,False,WEST,1116.932566
2020-01-03 02:00:00,False,COAST,9027.672048
2020-01-03 02:00:00,False,EAST,1075.315303
2020-01-03 02:00:00,False,ERCOT,33758.910328
2020-01-03 02:00:00,False,FWEST,3710.900291
2020-01-03 02:00:00,False,NCENT,10320.592591
2020-01-03 02:00:00,False,NORTH,694.413056
2020-01-03 02:00:00,False,SCENT,5299.516944
2020-01-03 02:00:00,False,SOUTH,2525.471979
2020-01-03 02:00:00,False,WEST,1105.028116
2020-01-03 03:00:00,False,COAST,8901.077304
2020-01-03 03:00:00,False,EAST,1055.706777
2020-01-03 03:00:00,False,ERCOT,33419.493194
2020-01-03 03:00:00,False,FWEST,3707.096305
2020-01-03 03:00:00,False,NCENT,10243.303168
2020-01-03 03:00:00,False,NORTH,691.030678
2020-01-03 03:00:00,False,SCENT,5257.176699
2020-01-03 03:00:00,False,SOUTH,2456.071546
2020-01-03 03:00:00,False,WEST,1108.030718
2020-01-03 04:00:00,False,COAST,8883.959759
2020-01-03 04:00:00,False,EAST,1058.469967
2020-01-03 04:00:00,False,ERCOT,33529.851479
2020-01-03 04:00:00,False,FWEST,3717.430584
2020-01-03 04:00:00,False,NCENT,10412.529843
2020-01-03 04:00:00,False,NORTH,698.452991
2020-01-03 04:00:00,False,SCENT,5216.363589
2020-01-03 04:00:00,False,SOUTH,2427.883315
2020-01-03 04:00:00,False,WEST,1114.761432
2020-01-03 05:00:00,False,COAST,9060.625137
2020-01-03 05:00:00,False,EAST,1093.163977
2020-01-03 05:00:00,False,ERCOT,34275.835756
2020-01-03 05:00:00,False,FWEST,3721.935722
2020-01-03 05:00:00,False,NCENT,10773.833914
2020-01-03 05:00:00,False,NORTH,707.180449
2020-01-03 05:00:00,False,SCENT,5333.753409
2020-01-03 05:00:00,False,SOUTH,2449.762896
2020-01-03 05:00:00,False,WEST,1135.580251
2020-01-03 06:00:00,False,COAST,9491.42103
2020-01-03 06:00:00,False,EAST,1157.014536
2020-01-03 06:00:00,False,ERCOT,36127.221995
2020-01-03 06:00:00,False,FWEST,3735.577544
2020-01-03 06:00:00,False,NCENT,11540.888696
2020-01-03 06:00:00,False,NORTH,741.484194
2020-01-03 06:00:00,False,SCENT,5712.137195
2020-01-03 06:00:00,False,SOUTH,2563.811656
2020-01-03 06:00:00,False,WEST,1184.887145
2020-01-03 07:00:00,False,COAST,10054.424456
2020-01-03 07:00:00,False,EAST,1254.98413
2020-01-03 07:00:00,False,ERCOT,38469.206106
2020-01-03 07:00:00,False,FWEST,3759.437914
2020-01-03 07:00:00,False,NCENT,12409.54532
2020-01-03 07:00:00,False,NORTH,787.382984
2020-01-03 07:00:00,False,SCENT,6197.451821
2020-01-03 07:00:00,False,SOUTH,2748.898437
2020-01-03 07:00:00,False,WEST,1257.081043
2020-01-03 08:00:00,False,COAST,10427.777798
2020-01-03 08:00:00,False,EAST,1304.351278
2020-01-03 08:00:00,False,ERCOT,40194.924517
2020-01-03 08:00:00,False,FWEST,3805.503743
2020-01-03 08:00:00,False,NCENT,13080.128166
2020-01-03 08:00:00,False,NORTH,826.27086
2020-01-03 08:00:00,False,SCENT,6543.469805
2020-01-03 08:00:00,False,SOUTH,2887.293206
2020-01-03 08:00:00,False,WEST,1320.129661
2020-01-03 09:00:00,False,COAST,10638.85541
2020-01-03 09:00:00,False,EAST,1355.53186
2020-01-03 09:00:00,False,ERCOT,40702.749075
2020-01-03 09:00:00,False,FWEST,3810.266803
2020-01-03 09:00:00,False,NCENT,13278.436712
2020-01-03 09:00:00,False,NORTH,840.394442
2020-01-03 09:00:00,False,SCENT,6525.215979
2020-01-03 09:00:00,False,SOUTH,2928.049728
2020-01-03 09:00:00,False,WEST,1325.998141
2020-01-03 10:00:00,False,COAST,10833.227072
2020-01-03 10:00:00,False,EAST,1374.550594
2020-01-03 10:00:00,False,ERCOT,40654.922797
2020-01-03 10:00:00,False,FWEST,3817.695065
2020-01-03 10:00:00,False,NCENT,13261.995293
2020-01-03 10:00:00,False,NORTH,835.320832
2020-01-03 10:00:00,False,SCENT,6287.937918
2020-01-03 10:00:00,False,SOUTH,2941.042159
2020-01-03 10:00:00,False,WEST,1303.153864
2020-01-03 11:00:00,False,COAST,10982.242203
2020-01-03 11:00:00,False,EAST,1374.101335
2020-01-03 11:00:00,False,ERCOT,40371.279886
2020-01-03 11:00:00,False,FWEST,3804.45579
2020-01-03 11:00:00,False,NCENT,13076.803335
2020-01-03 11:00:00,False,NORTH,819.179933
2020-01-03 11:00:00,False,SCENT,6097.289005
2020-01-03 11:00:00,False,SOUTH,2943.317867
2020-01-03 11:00:00,False,WEST,1273.890418
2020-01-03 12:00:00,False,COAST,11032.805798
2020-01-03 12:00:00,False,EAST,1357.873527
2020-01-03 12:00:00,False,ERCOT,39709.339444
2020-01-03 12:00:00,False,FWEST,3769.488104
2020-01-03 12:00:00,False,NCENT,12677.339112
2020-01-03 12:00:00,False,NORTH,793.111779
2020-01-03 12:00:00,False,SCENT,5886.435459
